"StationID" "day_of_week" "time_of_day" "meanHeadway" "SDHeadway" "Flow_rate"
"437" 70006 3 25 578.56 164.020598299929 0.00594528110225
"438" 70006 3 26 562.514285714286 139.359959526859 0.0108384428595981
"439" 70006 3 27 642.95652173913 136.011857190624 0.00658383374024058
"440" 70006 3 28 573.967741935484 165.511023574659 0.00942715701378506
"441" 70006 3 29 565.321428571429 191.376312163086 0.011232352897769
"442" 70006 3 30 653.6 156.82500863489 0.00929325579947169
"443" 70006 3 31 568.058823529412 191.922165596001 0.00902966474209937
"444" 70006 3 32 564.758620689655 161.652107752688 0.00900783882478225
"445" 70006 3 33 589.481481481482 200.885419000363 0.00760043338759372
"446" 70006 3 34 573.870967741935 187.384763154227 0.00874768381146924
"447" 70006 3 35 601.733333333333 161.280208789319 0.00609795314698578
"448" 70006 3 36 592.538461538462 171.279474723443 0.00686144059337172
"449" 70006 3 37 649.379310344828 237.522542357728 0.00635760017135281
"450" 70006 3 38 593.466666666667 213.020273170441 0.0045356730586547
"451" 70006 3 39 664.086956521739 159.786480553234 0.00534926568592698
"452" 70006 3 40 651 168.21078908684 0.00401249780156462
"453" 70006 3 41 700.545454545455 194.720979199109 0.00461375785808611
"454" 70006 3 42 635.892857142857 170.704496520376 0.00730223098228904
"455" 70006 3 43 672.727272727273 178.18080218811 0.0044876155380954
"456" 70006 3 44 703.260869565217 216.066744189531 0.00429968602982335
"457" 70006 3 45 705.458333333333 252.132811649228 0.00414173925712422
"458" 70006 3 46 626.695652173913 114.329839731211 0.00230111685438313
"459" 70006 3 47 738.583333333333 252.18211443435 0.00150308473968854
"460" 70006 3 48 680.75 212.75606862518 0.000995341158489547
"461" 70007 1 1 1032.58536585366 273.883732230463 0.00285224103489323
"462" 70007 1 2 446.75 178.296335726042 0.00132490712214909
"463" 70007 1 3 555.666666666667 133.177825982156 0.000418273539384455
"464" 70007 1 4 678.5 484.368145112785 0.000311324363425926
"465" 70007 1 5 NA NA 0.000242386284722222
"466" 70007 1 6 NA NA NA
"467" 70007 1 7 NA NA NA
"468" 70007 1 10 NA NA NA
"469" 70007 1 11 856 383.938797206013 0.0228656529931487
"470" 70007 1 12 600.634146341463 31.9818355457914 0.0405190449002251
"471" 70007 1 13 536.169230769231 93.5787718366807 0.0595992233723554
"472" 70007 1 14 408.788888888889 116.057085376841 0.10485211628818
"473" 70007 1 15 388.842696629213 109.978086544176 0.127320102301102
"474" 70007 1 16 402.701030927835 124.998513736869 0.166358408499976
"475" 70007 1 17 396.168539325843 143.091454858506 0.16146093524051
"476" 70007 1 18 364.639175257732 103.111103666447 0.153804029154542
"477" 70007 1 19 388.752688172043 134.927086260786 0.114265318229767
"478" 70007 1 20 399.047619047619 131.41242947594 0.0908537850294481
"479" 70007 1 21 419.137931034483 122.509342065591 0.0572221438356355
"480" 70007 1 22 513.850746268657 141.917523394415 0.0565372195277929
"481" 70007 1 23 480.772151898734 86.805994913959 0.0534281696286142
"482" 70007 1 24 525.506493506493 86.2094486482017 0.0532561915068792
"483" 70007 1 25 505.734375 92.7760988287872 0.0456476926650958
"484" 70007 1 26 520.314285714286 100.431899611763 0.0479596809034523
"485" 70007 1 27 520.897058823529 100.266084756584 0.0495529824086428
"486" 70007 1 28 515.813333333333 145.983773009133 0.046211218734457
"487" 70007 1 29 475.565217391304 103.336469028132 0.0574176563721434
"488" 70007 1 30 469.881578947368 164.75444087937 0.0538245068348887
"489" 70007 1 31 404.935897435897 154.821081465243 0.0570405907869469
"490" 70007 1 32 375.81 122.825136028437 0.0592350727572155
"491" 70007 1 33 382.872340425532 113.375030347478 0.0667551605144458
"492" 70007 1 34 391.744444444444 131.750492919455 0.0722206363116604
"493" 70007 1 35 368.934782608696 88.4260172976091 0.0765780996902055
"494" 70007 1 36 396.233333333333 112.000907901617 0.058436219197909
"495" 70007 1 37 379.824175824176 109.384296395435 0.0429745243585388
"496" 70007 1 38 363.2 91.2526739610983 0.0362903185145304
"497" 70007 1 39 520.194805194805 153.731827249601 0.028859056653633
"498" 70007 1 40 562.722222222222 142.489853577218 0.0215127067283612
"499" 70007 1 41 588.257575757576 89.0150048900246 0.0213010595313093
"500" 70007 1 42 617.983606557377 122.616813937197 0.0165890937864772
"501" 70007 1 43 587.258064516129 107.132052035055 0.0166179411810484
"502" 70007 1 44 612.612903225806 99.6227893538733 0.01366982613612
"503" 70007 1 45 598.535714285714 121.832965278579 0.0147643870080768
"504" 70007 1 46 602.307692307692 75.8835298082123 0.00927520486111111
"505" 70007 1 47 624.896551724138 140.771768707699 0.00733098312053506
"506" 70007 1 48 722.64 192.723949773573 0.00451315074430199
"507" 70007 3 1 1045 156.504582075179 0.00290041989942529
"508" 70007 3 2 1055.88235294118 166.024803249748 0.00122434027777778
"509" 70007 3 3 1184.9 102.957866247423 NA
"510" 70007 3 4 986.666666666667 118.970584599724 NA
"511" 70007 3 5 NA NA NA
"512" 70007 3 6 NA NA NA
"513" 70007 3 7 NA NA NA
"514" 70007 3 10 NA NA NA
"515" 70007 3 11 1003.5 352.846283812087 NA
"516" 70007 3 12 611.181818181818 38.7861268543746 NA
"517" 70007 3 13 679.8125 248.436770963291 0.0150562192508514
"518" 70007 3 14 702.689655172414 195.144653938024 0.0183134922166294
"519" 70007 3 15 677.64 116.04520670842 0.0140073118918219
"520" 70007 3 16 667.04 89.2802143067918 0.0228301916961396
"521" 70007 3 17 687.766666666667 103.262532288883 0.0194842387271578
"522" 70007 3 18 654.75 120.637527508973 0.0201632856760375
"523" 70007 3 19 661.96 122.736329856594 0.0373008220805013
"524" 70007 3 20 652.931034482759 62.9931578112614 0.0272440090577697
"525" 70007 3 21 638.357142857143 51.2367159193586 0.0402428251233568
"526" 70007 3 22 637.791666666667 115.127143011416 0.0461363764766786
"527" 70007 3 23 615.142857142857 106.171668916069 0.0385489769495848
"528" 70007 3 24 646.064516129032 107.465013061266 0.0438446051258643
"529" 70007 3 25 614.653846153846 111.494194398701 0.0403301401784141
"530" 70007 3 26 572.9 126.493110075418 0.0448167582945228
"531" 70007 3 27 568.242424242424 108.931179622454 0.0410911732482418
"532" 70007 3 28 597.310344827586 103.55540389027 0.0353523443572366
"533" 70007 3 29 575.40625 98.2872220799507 0.0515518815078001
"534" 70007 3 30 582.384615384615 87.2032462345649 0.0470602049571411
"535" 70007 3 31 593.724137931035 122.954084505362 0.0369941859129533
"536" 70007 3 32 575.6875 92.5531887183553 0.0402598785237459
"537" 70007 3 33 584.25 145.065502446309 0.0322561980578093
"538" 70007 3 34 573.464285714286 139.080973521784 0.0313769493838082
"539" 70007 3 35 582.633333333333 102.575282138277 0.0295611451947491
"540" 70007 3 36 589.5 87.7082802490302 0.0224946011424065
"541" 70007 3 37 615.2 156.303124302321 0.0236833957286872
"542" 70007 3 38 614.931034482759 120.070197038019 0.0196291929066618
"543" 70007 3 39 618.95652173913 155.212897267788 0.017874291243255
"544" 70007 3 40 665.041666666667 97.5751568376093 0.0147736128862443
"545" 70007 3 41 648.318181818182 61.950353674102 0.0132601254945693
"546" 70007 3 42 643.24 81.4796907210625 0.0154089536940241
"547" 70007 3 43 680.666666666667 69.2659312416229 0.0127540646025654
"548" 70007 3 44 653.318181818182 60.1239880529722 0.0122520869958646
"549" 70007 3 45 688.521739130435 181.659489046056 0.00893458489889899
"550" 70007 3 46 685.04 109.853872636941 0.0105428533292171
"551" 70007 3 47 701 100.848401078054 0.00738786603561681
"552" 70007 3 48 757.909090909091 124.340128407797 0.00302327358636118
"553" 70008 1 1 802.859649122807 268.482404225018 0.00199381901403396
"554" 70008 1 2 749.5 303.349138782361 0.00106069266561765
"555" 70008 1 3 547.666666666667 176.822886904759 0.000580248125217628
"556" 70008 1 4 420 121.622366364086 0.000348827743447326
"557" 70008 1 5 NA NA 0.000191753917378917
"558" 70008 1 6 NA NA 0.000122179487179487
"559" 70008 1 7 NA NA NA
"560" 70008 1 10 NA NA NA
"561" 70008 1 11 NA NA NA
"562" 70008 1 12 806.619047619048 198.037490438168 0.00105719868158765
"563" 70008 1 13 662.0625 198.534889612927 0.00314681872333487
"564" 70008 1 14 401.036144578313 211.803028939346 0.0121177320063405
"565" 70008 1 15 373.752475247525 173.776891786025 0.0104086072202213
"566" 70008 1 16 452.305882352941 264.588180616839 0.00908394986822828
"567" 70008 1 17 379.762886597938 207.826689274776 0.00942451356183054
"568" 70008 1 18 389.531914893617 193.664197907441 0.01197247545317
"569" 70008 1 19 390.510638297872 203.012672133786 0.00912523361658903
"570" 70008 1 20 350.27 180.95447583089 0.00842085681298144
"571" 70008 1 21 391.719101123596 186.40571518526 0.009421994058283
"572" 70008 1 22 416.703296703297 200.971280120955 0.00862248508174288
"573" 70008 1 23 489.736842105263 168.038992968581 0.00822321417599147
"574" 70008 1 24 504.441176470588 162.085142758591 0.0119741787591718
"575" 70008 1 25 529.450704225352 187.052841176909 0.0144700077425227
"576" 70008 1 26 495.578947368421 157.08123275621 0.0133920141430186
"577" 70008 1 27 522.328358208955 156.982182743071 0.0152817796758774
"578" 70008 1 28 511.013888888889 188.100175068286 0.022293305600523
"579" 70008 1 29 497.736111111111 174.287199683155 0.0362755185611155
"580" 70008 1 30 411.223529411765 247.625695665982 0.0286027436898873
"581" 70008 1 31 431.619047619048 215.103556162563 0.0481913588972741
"582" 70008 1 32 487.777777777778 223.190389402754 0.0437447825661155
"583" 70008 1 33 406.373493975904 215.371075737836 0.0380040262121474
"584" 70008 1 34 376.224719101124 205.494345908116 0.0350800244913156
"585" 70008 1 35 420.222222222222 212.977119506318 0.0381799479101065
"586" 70008 1 36 363.875 213.317418540145 0.0346041164699037
"587" 70008 1 37 360.47619047619 184.009933638529 0.023291744808265
"588" 70008 1 38 413.298850574713 202.560706659471 0.0211765744490194
"589" 70008 1 39 442.604938271605 214.030761750055 0.0144054146751952
"590" 70008 1 40 506.765625 207.84401524369 0.0147682392925272
"591" 70008 1 41 561.542857142857 200.794702692575 0.0133487728498887
"592" 70008 1 42 599.078125 174.705039831312 0.0142382841114822
"593" 70008 1 43 587.109375 142.556490299766 0.0100698415916548
"594" 70008 1 44 620.636363636364 184.621578567423 0.0112013004987152
"595" 70008 1 45 593.649122807018 158.163849403539 0.00780908863978463
"596" 70008 1 46 604.8 203.503200324646 0.00647801694122785
"597" 70008 1 47 605.921875 226.161222497377 0.00422747007527692
"598" 70008 1 48 613.359375 186.441477024719 0.00341124705511439
"599" 70008 3 1 749.178571428571 299.525433727648 0.00137833113143631
"600" 70008 3 2 1084.66666666667 323.631417074497 0.000980117886178862
"601" 70008 3 3 1117.72727272727 106.299662190518 0.00098278125
"602" 70008 3 4 1050.11111111111 145.539036382378 0.000109197916666667
"603" 70008 3 5 NA NA NA
"604" 70008 3 6 NA NA NA
"605" 70008 3 7 NA NA NA
"606" 70008 3 10 NA NA NA
"607" 70008 3 11 NA NA NA
"608" 70008 3 12 524.636363636364 146.248605276955 NA
"609" 70008 3 13 638.176470588235 149.911321826487 0.000563015064964158
"610" 70008 3 14 582.357142857143 187.215109845593 0.00256703167002688
"611" 70008 3 15 689.357142857143 149.865918910183 0.0027807552806713
"612" 70008 3 16 637.777777777778 150.264467710801 0.00407848793157034
"613" 70008 3 17 694.04 165.642305385229 0.00364151849941719
"614" 70008 3 18 665.666666666667 214.798116307455 0.00354487248786637
"615" 70008 3 19 693.04 192.094048146561 0.00302641305617857
"616" 70008 3 20 647 171.946158670328 0.00458805727529348
"617" 70008 3 21 688.347826086957 134.219497532164 0.00647185522740335
"618" 70008 3 22 645.833333333333 129.490193238436 0.00658469812857295
"619" 70008 3 23 624.166666666667 175.64797933275 0.00627302284881865
"620" 70008 3 24 632.25 178.925729470824 0.00688716067384365
"621" 70008 3 25 578.310344827586 152.583022704802 0.00647147151501151
"622" 70008 3 26 557.290322580645 148.218800775157 0.00776535686529886
"623" 70008 3 27 616.566666666667 131.343372916929 0.00692943702744905
"624" 70008 3 28 572.09375 171.016950560558 0.00902679729437018
"625" 70008 3 29 568.620689655172 176.854745441624 0.00723008129268327
"626" 70008 3 30 593.178571428571 142.441424886897 0.0104608124410158
"627" 70008 3 31 581 173.735616717267 0.00691572506635423
"628" 70008 3 32 574.967741935484 164.654483463801 0.0081319236363411
"629" 70008 3 33 596.827586206897 202.36072264391 0.00697777453081369
"630" 70008 3 34 573 186.479469627604 0.00816029521179414
"631" 70008 3 35 600.606060606061 151.972230068922 0.00661814172755711
"632" 70008 3 36 594.551724137931 174.566112364934 0.00904014157516483
"633" 70008 3 37 641.88 248.458467354204 0.00745754642782155
"634" 70008 3 38 594.333333333333 205.699032457673 0.00801183034244428
"635" 70008 3 39 643.28 189.360221095491 0.0064993961357853
"636" 70008 3 40 671.166666666667 177.019199810216 0.00753905343392806
"637" 70008 3 41 686.772727272727 187.950584138284 0.00490038204190434
"638" 70008 3 42 632.115384615385 172.311654144014 0.00647039004004178
"639" 70008 3 43 662.045454545455 150.41829842863 0.00545437392764688
"640" 70008 3 44 673.916666666667 163.914324563479 0.00573937438910115
"641" 70008 3 45 709.125 246.111906766361 0.00468312161193069
"642" 70008 3 46 633.68 127.709866494332 0.00444264103289245
"643" 70008 3 47 703.5 269.216253789306 0.00340126741658448
"644" 70008 3 48 681.181818181818 204.995385862971 0.00321157690972222
"645" 70009 1 1 1032.63414634146 273.705111031705 0.00335621694362829
"646" 70009 1 2 443.5 174.08522816904 0.00136610991058395
"647" 70009 1 3 644 76.3675323681471 0.000756602132113769
"648" 70009 1 4 705.5 444.770165366338 0.000235119245974583
"649" 70009 1 5 NA NA 0.000655017806267806
"650" 70009 1 6 NA NA NA
"651" 70009 1 7 NA NA NA
"652" 70009 1 10 NA NA NA
"653" 70009 1 11 832.666666666667 374.008466927332 0.00756251524827244
"654" 70009 1 12 603.261904761905 39.3421883180034 0.0109792111478757
"655" 70009 1 13 542.55737704918 94.7814195205938 0.0177039103822379
"656" 70009 1 14 409.731182795699 119.501240650732 0.0341425828973
"657" 70009 1 15 386.747368421053 108.733909880473 0.0484345608159246
"658" 70009 1 16 402.277777777778 126.152398274911 0.0789583575218167
"659" 70009 1 17 401.333333333333 133.534997306391 0.0891718192979762
"660" 70009 1 18 365.792079207921 117.949931482107 0.0965207934740796
"661" 70009 1 19 376.09900990099 140.139038454707 0.0608801656034749
"662" 70009 1 20 407.010989010989 128.47425116043 0.0545831336388602
"663" 70009 1 21 389.136363636364 129.933243851946 0.033245346502442
"664" 70009 1 22 503.298701298701 104.024929316697 0.0349492977119608
"665" 70009 1 23 482.525 97.3379828812597 0.0298619499223883
"666" 70009 1 24 514.848484848485 82.0358725332057 0.0385171905877207
"667" 70009 1 25 511.644736842105 93.0016062868262 0.0340979154632065
"668" 70009 1 26 522.769230769231 95.7104633175576 0.0318653858373223
"669" 70009 1 27 530.69014084507 115.528053680146 0.0353037346687197
"670" 70009 1 28 520.918032786885 156.50945605958 0.0489982925064098
"671" 70009 1 29 480.173913043478 111.131606734292 0.0886134890966403
"672" 70009 1 30 488.942028985507 160.923701692482 0.0442974799514508
"673" 70009 1 31 406.595238095238 148.385700529496 0.0731239472098653
"674" 70009 1 32 374.967391304348 128.814497433961 0.0583298292869622
"675" 70009 1 33 384.95652173913 119.009918604418 0.0514842509582745
"676" 70009 1 34 388.370786516854 120.598166541776 0.0523516538436062
"677" 70009 1 35 372.0625 93.1141701579868 0.0611100556081244
"678" 70009 1 36 394.153846153846 110.22944989399 0.0512813210668742
"679" 70009 1 37 381.455555555556 102.949552510185 0.0366175278254878
"680" 70009 1 38 364.414141414141 91.3027046675642 0.0311390650144068
"681" 70009 1 39 495.207792207792 152.906949487721 0.0261499575418035
"682" 70009 1 40 571.806451612903 154.100971657842 0.0221501748237637
"683" 70009 1 41 586.3 88.8865666967199 0.0198722439352675
"684" 70009 1 42 602.758620689655 88.3929246880441 0.0199567133898716
"685" 70009 1 43 600.014705882353 106.684706711791 0.0156814812268616
"686" 70009 1 44 607 110.882583701955 0.012293615854367
"687" 70009 1 45 602.016393442623 124.38267454423 0.0119615519294311
"688" 70009 1 46 598.254237288136 84.8819856645479 0.0099444080045919
"689" 70009 1 47 615.596774193548 128.416900434843 0.00719939598190163
"690" 70009 1 48 716.305084745763 186.620050502516 0.00565475070486022
"691" 70009 3 1 1039.65 153.125430181995 0.00261518114837398
"692" 70009 3 2 1058.5625 166.519255643304 0.00132901854674797
"693" 70009 3 3 1173 109.376414276571 NA
"694" 70009 3 4 993.777777777778 132.294914658291 NA
"695" 70009 3 5 NA NA NA
"696" 70009 3 6 NA NA NA
"697" 70009 3 7 NA NA NA
"698" 70009 3 10 NA NA NA
"699" 70009 3 11 1006.5 335.87572106361 NA
"700" 70009 3 12 608.090909090909 42.3543493527041 NA
"701" 70009 3 13 678.5625 243.217589481792 0.00609219520695478
"702" 70009 3 14 700.275862068965 173.494111993899 0.00681907232162858
"703" 70009 3 15 675.56 120.295150913631 0.00577037795327597
"704" 70009 3 16 666.96 93.0364982144105 0.00895665633369628
"705" 70009 3 17 682.148148148148 103.621984489372 0.0158021229801453
"706" 70009 3 18 663 119.267828079557 0.0115468058091577
"707" 70009 3 19 653.52 122.342797090797 0.0186387990701757
"708" 70009 3 20 656.133333333333 68.0444749756558 0.0178282178519714
"709" 70009 3 21 635 52.946240167042 0.0203537296790743
"710" 70009 3 22 641.607142857143 108.997906634915 0.0298151851937375
"711" 70009 3 23 617.133333333333 108.778082647047 0.0261212076115046
"712" 70009 3 24 646.387096774194 109.122462527002 0.0336953157814787
"713" 70009 3 25 624.125 93.0672092349535 0.0352473026472522
